location,start,choice,end,session,trial,animal,date,test,passed,mapping
CSubRet2_sham--CSubRet2_recording--+maze--04092017_first trial--S3--04092017_CSubRet2_+maze_trial_1_3.set,61.86,66.18,67.68,1,3,CSubRet2,4092017,second,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--04092017_first trial--S4--04092017_CSubRet2_+maze_trial_1_4.set,6.3,15.42,17.14,1,4,CSubRet2,4092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--04092017_first trial--S4--04092017_CSubRet2_+maze_trial_1_4.set,53.68,54.58,56.74,1,4,CSubRet2,4092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--04092017_first trial--S5--04092017_CSubRet2_+maze_trial_1_5.set,13.92,33.86,36.46,1,5,CSubRet2,4092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--04092017_first trial--S5--04092017_CSubRet2_+maze_trial_1_5.set,65.42,68.12,69.28,1,5,CSubRet2,4092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--04092017_first trial--S6--04092017_CSubRet2_+maze_trial_1_6.set,23.58,28.92,30.88,1,6,CSubRet2,4092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--04092017_first trial--S6--04092017_CSubRet2_+maze_trial_1_6.set,64.9,98.74,101.32,1,6,CSubRet2,4092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--04092017_first trial--S7--04092017_CSubRet2_+maze_trial_1_7.set,19.18,29.68,36.22,1,7,CSubRet2,4092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--04092017_first trial--S7--04092017_CSubRet2_+maze_trial_1_7.set,74.92,88.28,91.3,1,7,CSubRet2,4092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--04092017_first trial--S8--04092017_CSubRet2_+maze_trial_1_8.set,10.8,28.76,32.9,1,8,CSubRet2,4092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--04092017_first trial--S8--04092017_CSubRet2_+maze_trial_1_8.set,88.98,93,97.26,1,8,CSubRet2,4092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S1--05092017_CSubRet2_+maze_trial_2_1.set,12.92,15.32,17.66,2,1,CSubRet2,5092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S1--05092017_CSubRet2_+maze_trial_2_1.set,52.1,55.08,58.12,2,1,CSubRet2,5092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S2--05092017_CSubRet2_+maze_trial_2_2.set,7.9,9.74,15.52,2,2,CSubRet2,5092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S2--05092017_CSubRet2_+maze_trial_2_2.set,47.96,49.44,51.08,2,2,CSubRet2,5092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S3--05092017_CSubRet2_+maze_trial_2_3.set,26.42,29.38,30.56,2,3,CSubRet2,5092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S3--05092017_CSubRet2_+maze_trial_2_3.set,63.42,66.24,69.16,2,3,CSubRet2,5092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S4--05092017_CSubRet2_+maze_trial_2_4.set,9.5,11.2,20,2,4,CSubRet2,5092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S4--05092017_CSubRet2_+maze_trial_2_4.set,49.8,51.1,53.48,2,4,CSubRet2,5092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S5--05092017_CSubRet2_+maze_trial_2_5.set,37.48,40,41.66,2,5,CSubRet2,5092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S5--05092017_CSubRet2_+maze_trial_2_5.set,88.04,89.06,93.48,2,5,CSubRet2,5092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S6--05092017_CSubRet2_+maze_trial_2_6.set,23.8,25.62,34.74,2,6,CSubRet2,5092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S6--05092017_CSubRet2_+maze_trial_2_6.set,95.94,97.64,99.34,2,6,CSubRet2,5092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S7--05092017_CSubRet2_+maze_trial_2_7.set,11.04,13.34,19.46,2,7,CSubRet2,5092017,first,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S7--05092017_CSubRet2_+maze_trial_2_7.set,64.4,65.88,68.84,2,7,CSubRet2,5092017,second,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S8--05092017_CSubRet2_+maze_trial_2_8.set,31.68,34.5,40.64,2,8,CSubRet2,5092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--05092017_2nd trial--S8--05092017_CSubRet2_+maze_trial_2_8.set,72.86,75.14,76.84,2,8,CSubRet2,5092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S1--06092017_CSubRet2_+maze_trial_3_1.set,25.44,28.28,32.64,3,1,CSubRet2,6092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S1--06092017_CSubRet2_+maze_trial_3_1.set,65.16,66.44,67.88,3,1,CSubRet2,6092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S2--06092017_CSubRet2_+maze_trial_3_2.set,13.1,14.42,16,3,2,CSubRet2,6092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S2--06092017_CSubRet2_+maze_trial_3_2.set,56.16,60.32,64.12,3,2,CSubRet2,6092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S3--06092017_CSubRet2_+maze_trial_3_3.set,13.46,14.58,20.12,3,3,CSubRet2,6092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S3--06092017_CSubRet2_+maze_trial_3_3.set,66.56,67.62,71.44,3,3,CSubRet2,6092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S4--06092017_CSubRet2_+maze_trial_3_4.set,73.38,75.5,78.28,3,4,CSubRet2,6092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S4--06092017_CSubRet2_+maze_trial_3_4.set,140.56,141.88,143.66,3,4,CSubRet2,6092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S5--06092017_CSubRet2_+maze_trial_3_5.set,14.56,18.96,25.08,3,5,CSubRet2,6092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S5--06092017_CSubRet2_+maze_trial_3_5.set,88.08,90.06,94.42,3,5,CSubRet2,6092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S6--06092017_CSubRet2_+maze_trial_3_6.set,12.32,13.44,18.02,3,6,CSubRet2,6092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S6--06092017_CSubRet2_+maze_trial_3_6.set,63.66,65.16,67.02,3,6,CSubRet2,6092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S7--06092017_CSubRet2_+maze_trial_3_7.set,50.56,52.46,53.7,3,7,CSubRet2,6092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S7--06092017_CSubRet2_+maze_trial_3_7.set,91.08,93.08,95.02,3,7,CSubRet2,6092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S8--06092017_CSubRet2_+maze_trial_3_8.set,33.06,34.46,35.84,3,8,CSubRet2,6092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--06092017_3rd trial--S8--06092017_CSubRet2_+maze_trial_3_8.set,71.42,72.42,75.78,3,8,CSubRet2,6092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S1--11092017_CSubRet1_+maze_trial_5_1.set,9.44,12.74,18.28,5,1,CSubRet2,11092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S1--11092017_CSubRet1_+maze_trial_5_1.set,43.76,45.44,46.48,5,1,CSubRet2,11092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S2--11092017_CSubRet1_+maze_trial_5_2.set,6.26,7.66,9.84,5,2,CSubRet2,11092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S2--11092017_CSubRet1_+maze_trial_5_2.set,39.8,40.92,42.68,5,2,CSubRet2,11092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S3--11092017_CSubRet1_+maze_trial_5_3.set,14.64,16.18,17.94,5,3,CSubRet2,11092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S3--11092017_CSubRet1_+maze_trial_5_3.set,44.4,48.34,50.66,5,3,CSubRet2,11092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S4--11092017_CSubRet1_+maze_trial_5_4.set,9.34,10.74,12.82,5,4,CSubRet2,11092017,first,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S4--11092017_CSubRet1_+maze_trial_5_4.set,58.62,60.04,63.94,5,4,CSubRet2,11092017,second,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S5--11092017_CSubRet1_+maze_trial_5_5.set,27.2,28.46,30.34,5,5,CSubRet2,11092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S5--11092017_CSubRet1_+maze_trial_5_5.set,70.84,71.96,72.82,5,5,CSubRet2,11092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S6--11092017_CSubRet1_+maze_trial_5_6.set,11.6,13.2,14.26,5,6,CSubRet2,11092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S6--11092017_CSubRet1_+maze_trial_5_6.set,55.14,57.12,59.32,5,6,CSubRet2,11092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S7--11092017_CSubRet1_+maze_trial_5_7.set,15.48,17.12,18.2,5,7,CSubRet2,11092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S7--11092017_CSubRet1_+maze_trial_5_7.set,44.48,45.96,46.82,5,7,CSubRet2,11092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S8--11092017_CSubRet1_+maze_trial_5_8.set,21.58,23.12,24.4,5,8,CSubRet2,11092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--11092017_5th--S8--11092017_CSubRet1_+maze_trial_5_8.set,67.92,69.38,71.62,5,8,CSubRet2,11092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S1--12092017_CSubRet1_+maze_trial_6_1.set,9.62,14.36,15.96,6,1,CSubRet2,12092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S1--12092017_CSubRet1_+maze_trial_6_1.set,71.78,73.06,75.94,6,1,CSubRet2,12092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S2--12092017_CSubRet1_+maze_trial_6_2.set,33.32,34.82,35.96,6,2,CSubRet2,12092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S2--12092017_CSubRet1_+maze_trial_6_2.set,87.66,88.62,89.78,6,2,CSubRet2,12092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S3--12092017_CSubRet1_+maze_trial_6_3.set,11.26,12.22,13.84,6,3,CSubRet2,12092017,first,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S3--12092017_CSubRet1_+maze_trial_6_3.set,58.02,59.08,60.64,6,3,CSubRet2,12092017,second,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S4--12092017_CSubRet1_+maze_trial_6_4.set,25.12,26.72,27.68,6,4,CSubRet2,12092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S4--12092017_CSubRet1_+maze_trial_6_4.set,71.78,74.6,79.34,6,4,CSubRet2,12092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S5--12092017_CSubRet1_+maze_trial_6_5.set,15.6,16.56,17.46,6,5,CSubRet2,12092017,first,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S5--12092017_CSubRet1_+maze_trial_6_5.set,72.92,75.24,76.5,6,5,CSubRet2,12092017,second,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S6--12092017_CSubRet1_+maze_trial_6_6.set,5.8,7.34,9.62,6,6,CSubRet2,12092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S6--12092017_CSubRet1_+maze_trial_6_6.set,55.48,57.54,63.08,6,6,CSubRet2,12092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S7--12092017_CSubRet1_+maze_trial_6_7.set,14.42,29.08,31.64,6,7,CSubRet2,12092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S7--12092017_CSubRet1_+maze_trial_6_7.set,79.82,81.94,85.4,6,7,CSubRet2,12092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S8--12092017_CSubRet1_+maze_trial_6_8.set,16.66,17.04,18.04,6,8,CSubRet2,12092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--12092017_6th--S8--12092017_CSubRet1_+maze_trial_6_8.set,95.68,97.12,99.02,6,8,CSubRet2,12092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S1--13092017_CSubRet1_+maze_trial_7_1.set,28.64,29.98,36,7,1,CSubRet2,13092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S1--13092017_CSubRet1_+maze_trial_7_1.set,77.96,78.86,83.08,7,1,CSubRet2,13092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S2--13092017_CSubRet1_+maze_trial_7_2.set,6.44,7.76,9.88,7,2,CSubRet2,13092017,first,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S2--13092017_CSubRet1_+maze_trial_7_2.set,68.06,71.4,75.6,7,2,CSubRet2,13092017,second,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S3--13092017_CSubRet1_+maze_trial_7_3.set,38.82,40.74,42.12,7,3,CSubRet2,13092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S3--13092017_CSubRet1_+maze_trial_7_3.set,87.78,88.84,90.2,7,3,CSubRet2,13092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S4--13092017_CSubRet1_+maze_trial_7_4.set,15.7,17.4,19.22,7,4,CSubRet2,13092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S4--13092017_CSubRet1_+maze_trial_7_4.set,78.34,79.12,80.74,7,4,CSubRet2,13092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S5--13092017_CSubRet1_+maze_trial_7_5.set,24.18,25.56,27.32,7,5,CSubRet2,13092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S5--13092017_CSubRet1_+maze_trial_7_5.set,59.1,61.34,62.56,7,5,CSubRet2,13092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S6--13092017_CSubRet1_+maze_trial_7_6.set,8.4,10.72,12.06,7,6,CSubRet2,13092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S6--13092017_CSubRet1_+maze_trial_7_6.set,65.42,70.64,71.92,7,6,CSubRet2,13092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S7--13092017_CSubRet1_+maze_trial_7_7.set,12.48,13.36,14.62,7,7,CSubRet2,13092017,first,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S7--13092017_CSubRet1_+maze_trial_7_7.set,59.3,61.7,63.12,7,7,CSubRet2,13092017,second,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S8--13092017_CSubRet1_+maze_trial_7_8.set,6.32,8.18,9.36,7,8,CSubRet2,13092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--13092017_7th--S8--13092017_CSubRet1_+maze_trial_7_8.set,57.38,59.82,60.68,7,8,CSubRet2,13092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S1--14092017_CSubRet1_+maze_trial_8_1.set,11.82,13.88,15.26,8,1,CSubRet2,14092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S1--14092017_CSubRet1_+maze_trial_8_1.set,60.34,61.78,63.1,8,1,CSubRet2,14092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S2--14092017_CSubRet1_+maze_trial_8_2.set,15.84,17.5,19.44,8,2,CSubRet2,14092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S2--14092017_CSubRet1_+maze_trial_8_2.set,51.04,52.44,54.14,8,2,CSubRet2,14092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S3--14092017_CSubRet1_+maze_trial_8_3.set,40.1,42.94,44.74,8,3,CSubRet2,14092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S3--14092017_CSubRet1_+maze_trial_8_3.set,89.26,91.34,93.32,8,3,CSubRet2,14092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S4--14092017_CSubRet1_+maze_trial_8_4.set,16.02,18.8,23.2,8,4,CSubRet2,14092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S4--14092017_CSubRet1_+maze_trial_8_4.set,60.26,61.32,62.68,8,4,CSubRet2,14092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S5--14092017_CSubRet1_+maze_trial_8_5.set,2.22,3.7,5.26,8,5,CSubRet2,14092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S5--14092017_CSubRet1_+maze_trial_8_5.set,35.72,37.24,38.3,8,5,CSubRet2,14092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S6--14092017_CSubRet1_+maze_trial_8_6.set,5.82,7,8.22,8,6,CSubRet2,14092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S6--14092017_CSubRet1_+maze_trial_8_6.set,35.8,37.18,41.94,8,6,CSubRet2,14092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S7--14092017_CSubRet1_+maze_trial_8_7.set,13.68,17.28,22.58,8,7,CSubRet2,14092017,first,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S7--14092017_CSubRet1_+maze_trial_8_7.set,95.7,97.96,99.08,8,7,CSubRet2,14092017,second,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S8--14092017_CSubRet1_+maze_trial_8_8.set,5.5,6.64,7.98,8,8,CSubRet2,14092017,first,N,CL-SR_1-3-no-cells.py
CSubRet2_sham--CSubRet2_recording--+maze--14092017_8th--S8--14092017_CSubRet1_+maze_trial_8_8.set,35.8,37.18,38.3,8,8,CSubRet2,14092017,second,N,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S1--04092017_CSubRet3_+maze_trial_1_1.set,17.8,20.62,23.14,1,1,CSubRet3,4092017,first,N,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S1--04092017_CSubRet3_+maze_trial_1_1.set,56.24,59.96,60.94,1,1,CSubRet3,4092017,second,N,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S2--04092017_CSubRet3_+maze_trial_1_2.set,9.64,19.28,20.3,1,2,CSubRet3,4092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S2--04092017_CSubRet3_+maze_trial_1_2.set,48.16,49.84,51.7,1,2,CSubRet3,4092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S3--04092017_CSubRet3_+maze_trial_1_3.set,10.3,26,26.66,1,3,CSubRet3,4092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S3--04092017_CSubRet3_+maze_trial_1_3.set,52.48,53.8,55.48,1,3,CSubRet3,4092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S4--04092017_CSubRet3_+maze_trial_1_4.set,13.36,16.4,17.84,1,4,CSubRet3,4092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S4--04092017_CSubRet3_+maze_trial_1_4.set,46,47.38,48.8,1,4,CSubRet3,4092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S5--04092017_CSubRet3_+maze_trial_1_5.set,10.32,18.16,20.24,1,5,CSubRet3,4092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S5--04092017_CSubRet3_+maze_trial_1_5.set,54.2,55.42,57.36,1,5,CSubRet3,4092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S6--04092017_CSubRet3_+maze_trial_1_6.set,6.64,15.7,17.38,1,6,CSubRet3,4092017,first,N,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S6--04092017_CSubRet3_+maze_trial_1_6.set,41.98,43.92,46.3,1,6,CSubRet3,4092017,second,N,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S7--04092017_CSubRet3_+maze_trial_1_7.set,12.42,20.94,24.52,1,7,CSubRet3,4092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S7--04092017_CSubRet3_+maze_trial_1_7.set,52.72,53.92,56.02,1,7,CSubRet3,4092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S8--04092017_CSubRet3_+maze_trial_1_8.set,10.44,26.08,28.1,1,8,CSubRet3,4092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--04092017_first trial--S8--04092017_CSubRet3_+maze_trial_1_8.set,56.6,57.6,60.06,1,8,CSubRet3,4092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--05092017_2nd trial--S1--05092017_CSubRet3_+maze_trial_2_1.set,14.14,15.8,18.8,2,1,CSubRet3,5092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--05092017_2nd trial--S1--05092017_CSubRet3_+maze_trial_2_1.set,48.7,50.24,51.36,2,1,CSubRet3,5092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--05092017_2nd trial--S2--05092017_CSubRet3_+maze_trial_2_2.set,13.12,15.1,18.12,2,2,CSubRet3,5092017,first,N,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--05092017_2nd trial--S2--05092017_CSubRet3_+maze_trial_2_2.set,48.46,49.48,50.66,2,2,CSubRet3,5092017,second,N,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--05092017_2nd trial--S3--05092017_CSubRet3_+maze_trial_2_3.set,17.54,18.72,22.3,2,3,CSubRet3,5092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--05092017_2nd trial--S3--05092017_CSubRet3_+maze_trial_2_3.set,53.22,60.72,61.8,2,3,CSubRet3,5092017,second,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--05092017_2nd trial--S4--05092017_CSubRet3_+maze_trial_2_4.set,13.56,16.72,17.66,2,4,CSubRet3,5092017,first,Y,CL-SR_1-3-no-cells.py
CSubRet3_sham--recording--+maze--05092017_2nd trial--S4--05092017_CSubRet3_+maze_trial_2_4.set,60.48,61.5,62.62,2,4,CSubRet3,5092017,second,Y,CL-SR_1-3-no-cells.py
